police_station,day_of_week,is_weekend,hour,total_violations_historical,n_distinct_junctions,top_junctions,latitude,longitude,vehicle_type,center_code
Rajajinagar,Tuesday,False,7,47,9,"[{'junction_name': 'No Junction', 'count': 18, 'share_pct': 38.3}, {'junction_name': 'BTP210 - 50th cross, 12th Main , Rajajinagar', 'count': 7, 'share_pct': 14.9}, {'junction_name': 'BTP170 - Dr. Bheem Rao Palace, Chord Road', 'count': 6, 'share_pct': 12.8}, {'junction_name': 'BTP027 - Modi Bridge Junction', 'count': 4, 'share_pct': 8.5}, {'junction_name': 'BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road', 'count': 4, 'share_pct': 8.5}, {'junction_name': 'BTP204 - ESI Hospital, Rajajinagar', 'count': 4, 'share_pct': 8.5}, {'junction_name': 'BTP023 - Mahalaxmi Layout Entrance', 'count': 2, 'share_pct': 4.3}, {'junction_name': 'BTP018 - Dhobi Ghat Junction', 'count': 1, 'share_pct': 2.1}, {'junction_name': 'BTP061 - Bhashyam Circle', 'count': 1, 'share_pct': 2.1}]",12.9993254,77.5496998,CAR,6.0
Rajajinagar,Tuesday,False,8,13,4,"[{'junction_name': 'No Junction', 'count': 9, 'share_pct': 69.2}, {'junction_name': 'BTP027 - Modi Bridge Junction', 'count': 2, 'share_pct': 15.4}, {'junction_name': 'BTP023 - Mahalaxmi Layout Entrance', 'count': 1, 'share_pct': 7.7}, {'junction_name': 'BTP204 - ESI Hospital, Rajajinagar', 'count': 1, 'share_pct': 7.7}]",13.01123,77.5324327,MOTOR CYCLE,6.0
Rajajinagar,Tuesday,False,9,13,2,"[{'junction_name': 'BTP027 - Modi Bridge Junction', 'count': 9, 'share_pct': 69.2}, {'junction_name': 'No Junction', 'count': 4, 'share_pct': 30.8}]",12.996764,77.5506075,CAR,6.0
Rajajinagar,Tuesday,False,18,2,1,"[{'junction_name': 'No Junction', 'count': 2, 'share_pct': 100.0}]",13.009425749999998,77.54649875000001,CAR,6.0
Rajajinagar,Tuesday,False,19,7,1,"[{'junction_name': 'No Junction', 'count': 7, 'share_pct': 100.0}]",13.0162089,77.5444108,CAR,6.0
Rajajinagar,Tuesday,False,20,31,9,"[{'junction_name': 'No Junction', 'count': 10, 'share_pct': 32.3}, {'junction_name': 'BTP170 - Dr. Bheem Rao Palace, Chord Road', 'count': 6, 'share_pct': 19.4}, {'junction_name': 'BTP027 - Modi Bridge Junction', 'count': 5, 'share_pct': 16.1}, {'junction_name': 'BTP015 - Suguna Hospital, Dr. Rajkumar Road', 'count': 2, 'share_pct': 6.5}, {'junction_name': 'BTP061 - Bhashyam Circle', 'count': 2, 'share_pct': 6.5}, {'junction_name': 'BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road', 'count': 2, 'share_pct': 6.5}, {'junction_name': 'BTP210 - 50th cross, 12th Main , Rajajinagar', 'count': 2, 'share_pct': 6.5}, {'junction_name': 'BTP010 - Rajajinagar Entrance', 'count': 1, 'share_pct': 3.2}, {'junction_name': 'BTP009 - Prakash Nagar Junction', 'count': 1, 'share_pct': 3.2}]",12.9936167,77.5506672,CAR,6.0
Rajajinagar,Tuesday,False,21,219,11,"[{'junction_name': 'No Junction', 'count': 63, 'share_pct': 28.8}, {'junction_name': 'BTP027 - Modi Bridge Junction', 'count': 49, 'share_pct': 22.4}, {'junction_name': 'BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road', 'count': 35, 'share_pct': 16.0}, {'junction_name': 'BTP204 - ESI Hospital, Rajajinagar', 'count': 18, 'share_pct': 8.2}, {'junction_name': 'BTP170 - Dr. Bheem Rao Palace, Chord Road', 'count': 15, 'share_pct': 6.8}, {'junction_name': 'BTP010 - Rajajinagar Entrance', 'count': 10, 'share_pct': 4.6}, {'junction_name': 'BTP182 - 19th Main Junction, Rajajinagar', 'count': 9, 'share_pct': 4.1}, {'junction_name': 'BTP061 - Bhashyam Circle', 'count': 8, 'share_pct': 3.7}, {'junction_name': 'BTP210 - 50th cross, 12th Main , Rajajinagar', 'count': 7, 'share_pct': 3.2}, {'junction_name': 'BTP023 - Mahalaxmi Layout Entrance', 'count': 4, 'share_pct': 1.8}, {'junction_name': 'BTP009 - Prakash Nagar Junction', 'count': 1, 'share_pct': 0.5}]",12.9988139,77.5496954,CAR,6.0
Rajajinagar,Tuesday,False,22,251,14,"[{'junction_name': 'BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road', 'count': 75, 'share_pct': 29.9}, {'junction_name': 'No Junction', 'count': 39, 'share_pct': 15.5}, {'junction_name': 'BTP009 - Prakash Nagar Junction', 'count': 26, 'share_pct': 10.4}, {'junction_name': 'BTP027 - Modi Bridge Junction', 'count': 21, 'share_pct': 8.4}, {'junction_name': 'BTP170 - Dr. Bheem Rao Palace, Chord Road', 'count': 21, 'share_pct': 8.4}, {'junction_name': 'BTP204 - ESI Hospital, Rajajinagar', 'count': 20, 'share_pct': 8.0}, {'junction_name': 'BTP061 - Bhashyam Circle', 'count': 14, 'share_pct': 5.6}, {'junction_name': 'BTP023 - Mahalaxmi Layout Entrance', 'count': 13, 'share_pct': 5.2}, {'junction_name': 'BTP210 - 50th cross, 12th Main , Rajajinagar', 'count': 7, 'share_pct': 2.8}, {'junction_name': 'BTP018 - Dhobi Ghat Junction', 'count': 5, 'share_pct': 2.0}, {'junction_name': 'BTP182 - 19th Main Junction, Rajajinagar', 'count': 3, 'share_pct': 1.2}, {'junction_name': 'BTP024 - NPS, Vijayanagar', 'count': 3, 'share_pct': 1.2}, {'junction_name': 'BTP008 - Navarang Theatre', 'count': 2, 'share_pct': 0.8}, {'junction_name': 'BTP026 - 1st Block Junction, Rajajinagar', 'count': 2, 'share_pct': 0.8}]",12.9930223,77.5526179,CAR,6.0
Rajajinagar,Tuesday,False,23,149,12,"[{'junction_name': 'BTP204 - ESI Hospital, Rajajinagar', 'count': 44, 'share_pct': 29.5}, {'junction_name': 'BTP027 - Modi Bridge Junction', 'count': 38, 'share_pct': 25.5}, {'junction_name': 'No Junction', 'count': 21, 'share_pct': 14.1}, {'junction_name': 'BTP061 - Bhashyam Circle', 'count': 15, 'share_pct': 10.1}, {'junction_name': 'BTP006 - Navarang Bar Junction', 'count': 9, 'share_pct': 6.0}, {'junction_name': 'BTP210 - 50th cross, 12th Main , Rajajinagar', 'count': 7, 'share_pct': 4.7}, {'junction_name': 'BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road', 'count': 5, 'share_pct': 3.4}, {'junction_name': 'BTP018 - Dhobi Ghat Junction', 'count': 4, 'share_pct': 2.7}, {'junction_name': 'BTP008 - Navarang Theatre', 'count': 3, 'share_pct': 2.0}, {'junction_name': 'BTP009 - Prakash Nagar Junction', 'count': 1, 'share_pct': 0.7}, {'junction_name': 'BTP205 - Modi Hospital Junction', 'count': 1, 'share_pct': 0.7}, {'junction_name': 'BTP023 - Mahalaxmi Layout Entrance', 'count': 1, 'share_pct': 0.7}]",12.9917424,77.5530133,SCOOTER,6.0
Rajajinagar,Wednesday,False,0,98,10,"[{'junction_name': 'No Junction', 'count': 25, 'share_pct': 25.5}, {'junction_name': 'BTP027 - Modi Bridge Junction', 'count': 17, 'share_pct': 17.3}, {'junction_name': 'BTP061 - Bhashyam Circle', 'count': 14, 'share_pct': 14.3}, {'junction_name': 'BTP204 - ESI Hospital, Rajajinagar', 'count': 12, 'share_pct': 12.2}, {'junction_name': 'BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road', 'count': 8, 'share_pct': 8.2}, {'junction_name': 'BTP010 - Rajajinagar Entrance', 'count': 6, 'share_pct': 6.1}, {'junction_name': 'BTP008 - Navarang Theatre', 'count': 5, 'share_pct': 5.1}, {'junction_name': 'BTP210 - 50th cross, 12th Main , Rajajinagar', 'count': 4, 'share_pct': 4.1}, {'junction_name': 'BTP018 - Dhobi Ghat Junction', 'count': 4, 'share_pct': 4.1}, {'junction_name': 'BTP009 - Prakash Nagar Junction', 'count': 3, 'share_pct': 3.1}]",12.997901,77.55269915,SCOOTER,6.0
Rajajinagar,Wednesday,False,1,137,10,"[{'junction_name': 'BTP027 - Modi Bridge Junction', 'count': 84, 'share_pct': 61.3}, {'junction_name': 'No Junction', 'count': 26, 'share_pct': 19.0}, {'junction_name': 'BTP204 - ESI Hospital, Rajajinagar', 'count': 7, 'share_pct': 5.1}, {'junction_name': 'BTP210 - 50th cross, 12th Main , Rajajinagar', 'count': 5, 'share_pct': 3.6}, {'junction_name': 'BTP018 - Dhobi Ghat Junction', 'count': 4, 'share_pct': 2.9}, {'junction_name': 'BTP023 - Mahalaxmi Layout Entrance', 'count': 3, 'share_pct': 2.2}, {'junction_name': 'BTP010 - Rajajinagar Entrance', 'count': 3, 'share_pct': 2.2}, {'junction_name': 'BTP008 - Navarang Theatre', 'count': 3, 'share_pct': 2.2}, {'junction_name': 'BTP024 - NPS, Vijayanagar', 'count': 1, 'share_pct': 0.7}, {'junction_name': 'BTP205 - Modi Hospital Junction', 'count': 1, 'share_pct': 0.7}]",12.9993031,77.5491477,SCOOTER,6.0
Rajajinagar,Wednesday,False,2,112,11,"[{'junction_name': 'No Junction', 'count': 43, 'share_pct': 38.4}, {'junction_name': 'BTP027 - Modi Bridge Junction', 'count': 22, 'share_pct': 19.6}, {'junction_name': 'BTP061 - Bhashyam Circle', 'count': 20, 'share_pct': 17.9}, {'junction_name': 'BTP010 - Rajajinagar Entrance', 'count': 8, 'share_pct': 7.1}, {'junction_name': 'BTP008 - Navarang Theatre', 'count': 7, 'share_pct': 6.2}, {'junction_name': 'BTP210 - 50th cross, 12th Main , Rajajinagar', 'count': 3, 'share_pct': 2.7}, {'junction_name': 'BTP023 - Mahalaxmi Layout Entrance', 'count': 3, 'share_pct': 2.7}, {'junction_name': 'BTP026 - 1st Block Junction, Rajajinagar', 'count': 3, 'share_pct': 2.7}, {'junction_name': 'BTP009 - Prakash Nagar Junction', 'count': 1, 'share_pct': 0.9}, {'junction_name': 'BTP015 - Suguna Hospital, Dr. Rajkumar Road', 'count': 1, 'share_pct': 0.9}, {'junction_name': 'BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road', 'count': 1, 'share_pct': 0.9}]",12.99963815,77.5496757,SCOOTER,6.0
Rajajinagar,Wednesday,False,3,131,11,"[{'junction_name': 'BTP061 - Bhashyam Circle', 'count': 38, 'share_pct': 29.0}, {'junction_name': 'No Junction', 'count': 35, 'share_pct': 26.7}, {'junction_name': 'BTP027 - Modi Bridge Junction', 'count': 30, 'share_pct': 22.9}, {'junction_name': 'BTP010 - Rajajinagar Entrance', 'count': 14, 'share_pct': 10.7}, {'junction_name': 'BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road', 'count': 4, 'share_pct': 3.1}, {'junction_name': 'BTP205 - Modi Hospital Junction', 'count': 3, 'share_pct': 2.3}, {'junction_name': 'BTP170 - Dr. Bheem Rao Palace, Chord Road', 'count': 2, 'share_pct': 1.5}, {'junction_name': 'BTP015 - Suguna Hospital, Dr. Rajkumar Road', 'count': 2, 'share_pct': 1.5}, {'junction_name': 'BTP023 - Mahalaxmi Layout Entrance', 'count': 1, 'share_pct': 0.8}, {'junction_name': 'BTP182 - 19th Main Junction, Rajajinagar', 'count': 1, 'share_pct': 0.8}, {'junction_name': 'BTP204 - ESI Hospital, Rajajinagar', 'count': 1, 'share_pct': 0.8}]",12.9976264,77.5497838,SCOOTER,6.0
Rajajinagar,Wednesday,False,4,194,9,"[{'junction_name': 'BTP027 - Modi Bridge Junction', 'count': 90, 'share_pct': 46.4}, {'junction_name': 'BTP023 - Mahalaxmi Layout Entrance', 'count': 49, 'share_pct': 25.3}, {'junction_name': 'BTP061 - Bhashyam Circle', 'count': 21, 'share_pct': 10.8}, {'junction_name': 'No Junction', 'count': 17, 'share_pct': 8.8}, {'junction_name': 'BTP182 - 19th Main Junction, Rajajinagar', 'count': 5, 'share_pct': 2.6}, {'junction_name': 'BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road', 'count': 5, 'share_pct': 2.6}, {'junction_name': 'BTP009 - Prakash Nagar Junction', 'count': 3, 'share_pct': 1.5}, {'junction_name': 'BTP008 - Navarang Theatre', 'count': 2, 'share_pct': 1.0}, {'junction_name': 'BTP015 - Suguna Hospital, Dr. Rajkumar Road', 'count': 2, 'share_pct': 1.0}]",12.9994571,77.5491173,SCOOTER,6.0
Rajajinagar,Wednesday,False,5,278,13,"[{'junction_name': 'BTP023 - Mahalaxmi Layout Entrance', 'count': 68, 'share_pct': 24.5}, {'junction_name': 'No Junction', 'count': 56, 'share_pct': 20.1}, {'junction_name': 'BTP027 - Modi Bridge Junction', 'count': 48, 'share_pct': 17.3}, {'junction_name': 'BTP010 - Rajajinagar Entrance', 'count': 42, 'share_pct': 15.1}, {'junction_name': 'BTP061 - Bhashyam Circle', 'count': 15, 'share_pct': 5.4}, {'junction_name': 'BTP210 - 50th cross, 12th Main , Rajajinagar', 'count': 12, 'share_pct': 4.3}, {'junction_name': 'BTP170 - Dr. Bheem Rao Palace, Chord Road', 'count': 11, 'share_pct': 4.0}, {'junction_name': 'BTP015 - Suguna Hospital, Dr. Rajkumar Road', 'count': 10, 'share_pct': 3.6}, {'junction_name': 'BTP008 - Navarang Theatre', 'count': 6, 'share_pct': 2.2}, {'junction_name': 'BTP018 - Dhobi Ghat Junction', 'count': 4, 'share_pct': 1.4}, {'junction_name': 'BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road', 'count': 3, 'share_pct': 1.1}, {'junction_name': 'BTP182 - 19th Main Junction, Rajajinagar', 'count': 2, 'share_pct': 0.7}, {'junction_name': 'BTP205 - Modi Hospital Junction', 'count': 1, 'share_pct': 0.4}]",12.999827,77.548947,SCOOTER,6.0
Rajajinagar,Wednesday,False,6,129,11,"[{'junction_name': 'No Junction', 'count': 55, 'share_pct': 42.6}, {'junction_name': 'BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road', 'count': 16, 'share_pct': 12.4}, {'junction_name': 'BTP210 - 50th cross, 12th Main , Rajajinagar', 'count': 15, 'share_pct': 11.6}, {'junction_name': 'BTP182 - 19th Main Junction, Rajajinagar', 'count': 9, 'share_pct': 7.0}, {'junction_name': 'BTP023 - Mahalaxmi Layout Entrance', 'count': 9, 'share_pct': 7.0}, {'junction_name': 'BTP027 - Modi Bridge Junction', 'count': 8, 'share_pct': 6.2}, {'junction_name': 'BTP061 - Bhashyam Circle', 'count': 5, 'share_pct': 3.9}, {'junction_name': 'BTP170 - Dr. Bheem Rao Palace, Chord Road', 'count': 4, 'share_pct': 3.1}, {'junction_name': 'BTP008 - Navarang Theatre', 'count': 3, 'share_pct': 2.3}, {'junction_name': 'BTP204 - ESI Hospital, Rajajinagar', 'count': 3, 'share_pct': 2.3}, {'junction_name': 'BTP018 - Dhobi Ghat Junction', 'count': 2, 'share_pct': 1.6}]",12.9998267,77.5489611,CAR,6.0
Rajajinagar,Wednesday,False,7,39,7,"[{'junction_name': 'No Junction', 'count': 20, 'share_pct': 51.3}, {'junction_name': 'BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road', 'count': 6, 'share_pct': 15.4}, {'junction_name': 'BTP061 - Bhashyam Circle', 'count': 6, 'share_pct': 15.4}, {'junction_name': 'BTP027 - Modi Bridge Junction', 'count': 4, 'share_pct': 10.3}, {'junction_name': 'BTP210 - 50th cross, 12th Main , Rajajinagar', 'count': 1, 'share_pct': 2.6}, {'junction_name': 'BTP018 - Dhobi Ghat Junction', 'count': 1, 'share_pct': 2.6}, {'junction_name': 'BTP010 - Rajajinagar Entrance', 'count': 1, 'share_pct': 2.6}]",13.0027953,77.5360667,CAR,6.0
Rajajinagar,Wednesday,False,8,19,7,"[{'junction_name': 'No Junction', 'count': 10, 'share_pct': 52.6}, {'junction_name': 'BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road', 'count': 4, 'share_pct': 21.1}, {'junction_name': 'BTP210 - 50th cross, 12th Main , Rajajinagar', 'count': 1, 'share_pct': 5.3}, {'junction_name': 'BTP182 - 19th Main Junction, Rajajinagar', 'count': 1, 'share_pct': 5.3}, {'junction_name': 'BTP008 - Navarang Theatre', 'count': 1, 'share_pct': 5.3}, {'junction_name': 'BTP009 - Prakash Nagar Junction', 'count': 1, 'share_pct': 5.3}, {'junction_name': 'BTP027 - Modi Bridge Junction', 'count': 1, 'share_pct': 5.3}]",13.0003117,77.5316009,CAR,6.0
Rajajinagar,Wednesday,False,9,4,1,"[{'junction_name': 'BTP027 - Modi Bridge Junction', 'count': 4, 'share_pct': 100.0}]",12.9994571,77.5495821,MOTOR CYCLE,6.0
Rajajinagar,Wednesday,False,11,1,1,"[{'junction_name': 'BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road', 'count': 1, 'share_pct': 100.0}]",12.993248327283055,77.55457766385035,CAR,6.0
Rajajinagar,Wednesday,False,18,2,2,"[{'junction_name': 'No Junction', 'count': 1, 'share_pct': 50.0}, {'junction_name': 'BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road', 'count': 1, 'share_pct': 50.0}]",13.00306825,77.5490414,LGV,6.0
Rajajinagar,Wednesday,False,19,66,8,"[{'junction_name': 'BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road', 'count': 38, 'share_pct': 57.6}, {'junction_name': 'BTP027 - Modi Bridge Junction', 'count': 13, 'share_pct': 19.7}, {'junction_name': 'BTP204 - ESI Hospital, Rajajinagar', 'count': 5, 'share_pct': 7.6}, {'junction_name': 'BTP170 - Dr. Bheem Rao Palace, Chord Road', 'count': 4, 'share_pct': 6.1}, {'junction_name': 'No Junction', 'count': 3, 'share_pct': 4.5}, {'junction_name': 'BTP010 - Rajajinagar Entrance', 'count': 1, 'share_pct': 1.5}, {'junction_name': 'BTP205 - Modi Hospital Junction', 'count': 1, 'share_pct': 1.5}, {'junction_name': 'BTP210 - 50th cross, 12th Main , Rajajinagar', 'count': 1, 'share_pct': 1.5}]",12.9930859,77.55404585,VAN,6.0
Rajajinagar,Wednesday,False,20,45,9,"[{'junction_name': 'BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road', 'count': 16, 'share_pct': 35.6}, {'junction_name': 'BTP170 - Dr. Bheem Rao Palace, Chord Road', 'count': 14, 'share_pct': 31.1}, {'junction_name': 'BTP027 - Modi Bridge Junction', 'count': 4, 'share_pct': 8.9}, {'junction_name': 'No Junction', 'count': 3, 'share_pct': 6.7}, {'junction_name': 'BTP182 - 19th Main Junction, Rajajinagar', 'count': 2, 'share_pct': 4.4}, {'junction_name': 'BTP204 - ESI Hospital, Rajajinagar', 'count': 2, 'share_pct': 4.4}, {'junction_name': 'BTP210 - 50th cross, 12th Main , Rajajinagar', 'count': 2, 'share_pct': 4.4}, {'junction_name': 'BTP061 - Bhashyam Circle', 'count': 1, 'share_pct': 2.2}, {'junction_name': 'BTP205 - Modi Hospital Junction', 'count': 1, 'share_pct': 2.2}]",12.9932109,77.5525042,CAR,6.0
Rajajinagar,Wednesday,False,21,259,11,"[{'junction_name': 'BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road', 'count': 121, 'share_pct': 46.7}, {'junction_name': 'No Junction', 'count': 32, 'share_pct': 12.4}, {'junction_name': 'BTP204 - ESI Hospital, Rajajinagar', 'count': 26, 'share_pct': 10.0}, {'junction_name': 'BTP009 - Prakash Nagar Junction', 'count': 22, 'share_pct': 8.5}, {'junction_name': 'BTP027 - Modi Bridge Junction', 'count': 19, 'share_pct': 7.3}, {'junction_name': 'BTP210 - 50th cross, 12th Main , Rajajinagar', 'count': 15, 'share_pct': 5.8}, {'junction_name': 'BTP170 - Dr. Bheem Rao Palace, Chord Road', 'count': 14, 'share_pct': 5.4}, {'junction_name': 'BTP061 - Bhashyam Circle', 'count': 7, 'share_pct': 2.7}, {'junction_name': 'BTP023 - Mahalaxmi Layout Entrance', 'count': 1, 'share_pct': 0.4}, {'junction_name': 'BTP008 - Navarang Theatre', 'count': 1, 'share_pct': 0.4}, {'junction_name': 'BTP018 - Dhobi Ghat Junction', 'count': 1, 'share_pct': 0.4}]",12.9930202,77.5527101,CAR,6.0
Rajajinagar,Wednesday,False,22,277,11,"[{'junction_name': 'No Junction', 'count': 76, 'share_pct': 27.4}, {'junction_name': 'BTP027 - Modi Bridge Junction', 'count': 67, 'share_pct': 24.2}, {'junction_name': 'BTP204 - ESI Hospital, Rajajinagar', 'count': 38, 'share_pct': 13.7}, {'junction_name': 'BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road', 'count': 27, 'share_pct': 9.7}, {'junction_name': 'BTP210 - 50th cross, 12th Main , Rajajinagar', 'count': 25, 'share_pct': 9.0}, {'junction_name': 'BTP009 - Prakash Nagar Junction', 'count': 16, 'share_pct': 5.8}, {'junction_name': 'BTP061 - Bhashyam Circle', 'count': 15, 'share_pct': 5.4}, {'junction_name': 'BTP170 - Dr. Bheem Rao Palace, Chord Road', 'count': 9, 'share_pct': 3.2}, {'junction_name': 'BTP006 - Navarang Bar Junction', 'count': 2, 'share_pct': 0.7}, {'junction_name': 'BTP010 - Rajajinagar Entrance', 'count': 1, 'share_pct': 0.4}, {'junction_name': 'BTP024 - NPS, Vijayanagar', 'count': 1, 'share_pct': 0.4}]",12.9987171,77.5523944,SCOOTER,6.0
Rajajinagar,Wednesday,False,23,145,14,"[{'junction_name': 'BTP027 - Modi Bridge Junction', 'count': 38, 'share_pct': 26.2}, {'junction_name': 'BTP204 - ESI Hospital, Rajajinagar', 'count': 26, 'share_pct': 17.9}, {'junction_name': 'BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road', 'count': 21, 'share_pct': 14.5}, {'junction_name': 'No Junction', 'count': 18, 'share_pct': 12.4}, {'junction_name': 'BTP182 - 19th Main Junction, Rajajinagar', 'count': 9, 'share_pct': 6.2}, {'junction_name': 'BTP015 - Suguna Hospital, Dr. Rajkumar Road', 'count': 8, 'share_pct': 5.5}, {'junction_name': 'BTP026 - 1st Block Junction, Rajajinagar', 'count': 7, 'share_pct': 4.8}, {'junction_name': 'BTP210 - 50th cross, 12th Main , Rajajinagar', 'count': 6, 'share_pct': 4.1}, {'junction_name': 'BTP061 - Bhashyam Circle', 'count': 4, 'share_pct': 2.8}, {'junction_name': 'BTP010 - Rajajinagar Entrance', 'count': 3, 'share_pct': 2.1}, {'junction_name': 'BTP018 - Dhobi Ghat Junction', 'count': 2, 'share_pct': 1.4}, {'junction_name': 'BTP008 - Navarang Theatre', 'count': 1, 'share_pct': 0.7}, {'junction_name': 'BTP023 - Mahalaxmi Layout Entrance', 'count': 1, 'share_pct': 0.7}, {'junction_name': 'BTP205 - Modi Hospital Junction', 'count': 1, 'share_pct': 0.7}]",12.9950811,77.5516566,CAR,6.0
Sadashivanagar,Friday,False,0,10,2,"[{'junction_name': 'No Junction', 'count': 9, 'share_pct': 90.0}, {'junction_name': 'BTP030 - Mekhri Circle', 'count': 1, 'share_pct': 10.0}]",13.007805399999999,77.58338795,CAR,10.0
Sadashivanagar,Friday,False,1,11,2,"[{'junction_name': 'No Junction', 'count': 10, 'share_pct': 90.9}, {'junction_name': 'BTP030 - Mekhri Circle', 'count': 1, 'share_pct': 9.1}]",13.0143535,77.5802764,CAR,10.0
Sadashivanagar,Friday,False,2,23,1,"[{'junction_name': 'No Junction', 'count': 23, 'share_pct': 100.0}]",13.0068176,77.5799726,CAR,10.0
Sadashivanagar,Friday,False,3,21,1,"[{'junction_name': 'No Junction', 'count': 21, 'share_pct': 100.0}]",13.007239,77.5785037,CAR,10.0
Sadashivanagar,Friday,False,4,10,1,"[{'junction_name': 'No Junction', 'count': 10, 'share_pct': 100.0}]",13.0075428,77.57865825,CAR,10.0
Sadashivanagar,Friday,False,5,43,1,"[{'junction_name': 'No Junction', 'count': 43, 'share_pct': 100.0}]",13.0279708,77.5732488,CAR,10.0
Sadashivanagar,Friday,False,6,40,1,"[{'junction_name': 'No Junction', 'count': 40, 'share_pct': 100.0}]",13.027569849999999,77.5756077,CAR,10.0
Sadashivanagar,Friday,False,7,8,1,"[{'junction_name': 'No Junction', 'count': 8, 'share_pct': 100.0}]",13.01352585,77.57880765,CAR,10.0
Sadashivanagar,Friday,False,8,8,1,"[{'junction_name': 'No Junction', 'count': 8, 'share_pct': 100.0}]",13.017382000000001,77.57560995,CAR,10.0
Sadashivanagar,Friday,False,18,2,1,"[{'junction_name': 'No Junction', 'count': 2, 'share_pct': 100.0}]",13.020721550000001,77.58388855,CAR,10.0
Sadashivanagar,Friday,False,19,1,1,"[{'junction_name': 'No Junction', 'count': 1, 'share_pct': 100.0}]",13.0071739,77.5790508,CAR,10.0
Sadashivanagar,Friday,False,20,1,1,"[{'junction_name': 'No Junction', 'count': 1, 'share_pct': 100.0}]",13.0084932,77.5801501,CAR,10.0
Sadashivanagar,Friday,False,21,8,1,"[{'junction_name': 'No Junction', 'count': 8, 'share_pct': 100.0}]",13.0273044,77.5775239,CAR,10.0
Sadashivanagar,Friday,False,22,41,1,"[{'junction_name': 'No Junction', 'count': 41, 'share_pct': 100.0}]",13.0276702,77.5737451,CAR,10.0
Sadashivanagar,Friday,False,23,23,1,"[{'junction_name': 'No Junction', 'count': 23, 'share_pct': 100.0}]",13.028058,77.5723586,MOTOR CYCLE,10.0
Sadashivanagar,Monday,False,0,2,1,"[{'junction_name': 'No Junction', 'count': 2, 'share_pct': 100.0}]",13.02726715,77.577471,MAXI-CAB,10.0
Sadashivanagar,Monday,False,1,6,1,"[{'junction_name': 'No Junction', 'count': 6, 'share_pct': 100.0}]",13.0061623,77.5809965,CAR,10.0
Sadashivanagar,Monday,False,2,7,1,"[{'junction_name': 'No Junction', 'count': 7, 'share_pct': 100.0}]",13.0280656,77.5728397,CAR,10.0
Sadashivanagar,Monday,False,3,7,1,"[{'junction_name': 'No Junction', 'count': 7, 'share_pct': 100.0}]",13.0076217,77.5804213,CAR,10.0
Sadashivanagar,Monday,False,4,6,1,"[{'junction_name': 'No Junction', 'count': 6, 'share_pct': 100.0}]",13.007793,77.57965354999999,CAR,10.0
Sadashivanagar,Monday,False,5,31,1,"[{'junction_name': 'No Junction', 'count': 31, 'share_pct': 100.0}]",13.02785,77.573896,CAR,10.0
Sadashivanagar,Monday,False,6,10,1,"[{'junction_name': 'No Junction', 'count': 10, 'share_pct': 100.0}]",13.0281854,77.5723201,CAR,10.0
Sadashivanagar,Monday,False,7,4,1,"[{'junction_name': 'No Junction', 'count': 4, 'share_pct': 100.0}]",13.0278486,77.57421980000001,CAR,10.0
Sadashivanagar,Monday,False,8,10,1,"[{'junction_name': 'No Junction', 'count': 10, 'share_pct': 100.0}]",13.0279404,77.5736222,CAR,10.0
Sadashivanagar,Monday,False,12,1,1,"[{'junction_name': 'No Junction', 'count': 1, 'share_pct': 100.0}]",13.0027799,77.5839267,CAR,10.0
Sadashivanagar,Monday,False,21,12,2,"[{'junction_name': 'No Junction', 'count': 9, 'share_pct': 75.0}, {'junction_name': 'BTP030 - Mekhri Circle', 'count': 3, 'share_pct': 25.0}]",13.0243284,77.57642845000001,CAR,10.0
Sadashivanagar,Monday,False,22,10,1,"[{'junction_name': 'No Junction', 'count': 10, 'share_pct': 100.0}]",13.00724415,77.5771945,CAR,10.0
Sadashivanagar,Monday,False,23,9,1,"[{'junction_name': 'No Junction', 'count': 9, 'share_pct': 100.0}]",13.0290765,77.5708571,CAR,10.0
Sadashivanagar,Saturday,True,0,8,1,"[{'junction_name': 'No Junction', 'count': 8, 'share_pct': 100.0}]",13.02690185,77.5726983,CAR,10.0
Sadashivanagar,Saturday,True,1,3,1,"[{'junction_name': 'No Junction', 'count': 3, 'share_pct': 100.0}]",13.0280865,77.5732847,CAR,10.0
